id,created_at,updated_at,user_id,title,description,UG,MSc,ME4,experimental,computational,hidden
89,27-09-18 17:37,27-09-18 17:37,27,Boosting optimisation for Miller Cycle (gasoline) engines.,"Advance engine technology will continue to form part of our future transport solutions, this will be harnessed by low carbon solution and combustion/boosting systems that enable ultra low vehicle emissions.
This project will look in detail at the turbocharger/supercharger/ebooster options to support the use of Miller Cycle operation for gasoline light duty vehicles. It will be centred around the use of a 1D modelling strategy to replicate the engine operation in Miller mode by changing valve timing. The outcome will be a selection of an optimum configuration for the future. The turbocharger group is a well recognised center of development: 

www.imperial.ac.uk/turbochargers
",1,1,1,0,0,0
90,21-09-18 9:30,21-09-18 9:30,28,High tech low shear fabrics,"Endured mechanical loading of tissue will result in irritation and damage. This has been the topic of several long-running research topics within the biotribology research group, mainly with a focus on preventing decubitus ulcers in patients in hospitals. In collaboration with the Textile group at the Royal College of Art, who are capable of making custom high-tech textiles, we are investigating solutions to this tissue damage problem. In this final year project the focus is on studying the relationship between fabric properties (material, fibre, yarn, weave, etc) and the resulting contact pressures and shear stresses that occur in the contact with skin. 
Project tasks include:
(a) Review of tissue damage mechanisms and â€¦.
(b) Experimentally investigating the shear behaviour of various textiles against skin
(c) Develop deeper understanding of the main textile parameters that affect skin interaction, and the underlying physical and mechanical mechanisms.
(d) In collaboration with the RCA; Design, make test several prototype textile specimens and conclude on their applicability

Before selecting the project please indicate your interest and talk to Dr Masen (m.masen@imperial.ac.uk). 
",1,1,1,1,0,0
91,21-09-18 9:30,21-09-18 9:30,28,High tech low shear fabrics,"Endured mechanical loading of tissue will result in irritation and damage. This has been the topic of several long-running research topics within the biotribology research group, mainly with a focus on preventing decubitus ulcers in patients in hospitals. In collaboration with the Textile group at the Royal College of Art, who are capable of making custom high-tech textiles, we are investigating solutions to this tissue damage problem. In this final year project the focus is on studying the relationship between fabric properties (material, fibre, yarn, weave, etc) and the resulting contact pressures and shear stresses that occur in the contact with skin. 
Project tasks include:
(a) Review of tissue damage mechanisms and â€¦.
(b) Experimentally investigating the shear behaviour of various textiles against skin
(c) Develop deeper understanding of the main textile parameters that affect skin interaction, and the underlying physical and mechanical mechanisms.
(d) In collaboration with the RCA; Design, make test several prototype textile specimens and conclude on their applicability

Before selecting the project please indicate your interest and talk to Dr Masen (m.masen@imperial.ac.uk). 
",1,1,1,1,0,0
92,11-10-18 16:26,11-10-18 16:26,28,Design and Development of a Tribometer inside a SEM,,1,1,1,0,0,0
93,21-09-18 9:31,21-09-18 9:31,28,Tribology of Aerospace Materials,"High performance polymers are used extensively in aerospace and transportation. These materials have been developed for harsh, extreme conditions where other materials fail. They offer dimensional stability and resistance to chemicals, heat, and creep. End use applications vary from snowmobiles to aircraft engines.
This project is supported by DuPont, who are interested in knowing more about the friction and wear performance of high performance polymers under (simulated) aerospace conditions in general and their VespelÂ® range in particular. Under these conditions, polymers may experience variable friction or even stick slip behavior. A so-called protective transfer layer may develop under favourable conditions and lead to low wear but the effect of aerospace temperatures on this development is not clear. This project will offer insight into the mechanisms of friction and wear present in aerospace applications.
As part of the project, it is expected that the work will be presented to researchers at the DuPont Geneva Innovation Center.
Project tasks include:
-	Review of existing research literature on polymer tribology, with particular focus on polymer wear mechanisms
-	Development of a test protocol and experimental plan, including advanced analysis techniques such as raman spectroscopy 
-	Performing and concluding on the experimental plan, leading to identification of the predominant wear mechanisms
-	Present the work in Geneva to researchers at DuPont
It is recommended that the student on this project has done the Tribology Course. Before selecting the project please indicate your interest and talk to Dr Masen (m.masen@imperial.ac.uk). 
",1,1,1,1,0,0
94,21-09-18 9:49,21-09-18 9:49,28,Plastic nano-particles in the ocean: laundry & fabric wear,"Plastic nano-particles provide a huge challenge to marine life and much recent effort has been on reducing the number of bottles, plastic bags and drinking straws used. However usefult these efforts, bottles and bags are not nano-particles. A main source of nano-particles is the daily washing of clothes: fabrics wear substantially during a laundry cycle, an average piece of clothing sheds almost 1 g of mass every time it is washed. These particles are too small to be filtered and end up in the ocean.

Improved knowledge is the first step towards developing more wear resistant fabrics and this final year project focuses on developing a better understanding: The way in which these fibres fracture and wear away is unclear, and a lot of the key parameters are unknown.  The focus of this project is on exploratory research and therefore it is not fully defined. An experimental approach seems appropriate, but a computational approach would also be interesting - or a combination, depending on the student's preferences.
 
Tasks include:
- Literature review of current standards and fabric wear mechanisms
- Development of (1) an experimental setup and protocol for testing OR (2) a computational model (
- Conduct a computational parameter study or an experimental programme of research 
- Conclude on grease performance under different loading and environment conditions 

Before selecting the project please indicate your interest and talk to Dr Masen (m.masen@imperial.ac.uk).",1,1,0,1,1,0
95,21-09-18 9:31,21-09-18 9:31,28,Durability of sun tan lotions,"Exposure to UV radiation in the sun causes skin burns and aging/damage and can also cause skin cancer. To prevent this from happening, the application of a sunscreen to the skin is recommended. For these to remain effective, the sunscreen needs to be reapplied every few hours, as the cream is removed from the skin. This is particularly important around the 'edges' of clothing, where collars and cuffs progressively rub away the sunscreen. Current best-practice in industry for testing the durability of a sunscreen is asking a number of people to apply sunscreen and perform activities, such as walking for a certain duration, after which the efficacy of the remaining sunscreen is tested using a UV light. This protocol is expensive, cumbersome and prone to large variations and even errors. The aim of this project would be to develop a new laboratory based test-protocol for evaluating the durability of sunscreens.
Project tasks include:
(a) Review of current practice in industry and existing scientific literature 
(b) Investigating methods of characterising the amount of remaining sunscreen
(c) Development of a test protocol, including materials and test conditions
(d) Comparing the efficacy of a range of commercially available sunscreens
Before selecting the project please indicate your interest and talk to Dr. Masen (m.masen@imperial.ac.uk). 
",1,1,1,1,0,0
96,11-10-18 16:25,11-10-18 16:25,28,Design and develop a self-lacing shoe,"This project focuses on the development of auto-lacing shoe, which requires no hand-operation to tie and untie the laces, 
It is envisioned the user will be able to control the shoe using movements and actions of their feet.

Initial objectives of the project include 
- perform a literature review on methods and systems ised for self-fastening and releasing mechanisms
- use this knowledge to develop a system to enable hands-free tying/untying of laces 
- Develop a battery charging system 
- Incorporting these systems into a commercially available shoe (Nike Air Jordan)
",1,1,1,0,0,0
97,11-10-18 16:26,11-10-18 16:26,28,Development of a new nanotribometer,"Over the past year we have been developing a nano-tribometer. All major components have been purchased and are mostly assembled, and the (prototype) control software has been acquired but needs some redevelopment. 

This project focuses on developing this machine further, and to showcase its capabilities by performing an experimental investigation into a topic of choice.

Project tasks would include:
(a) Literature review on nano- and micro-tribology
(b) Analyse the current system and develop it further 
(c) Calibrate, and perform an experimental test programme
(d) Conclude on findings

",1,1,1,0,0,0
98,21-09-18 9:31,21-09-18 9:31,28,Metal-Polymer hip replacements: detecting wear before it happens,"Artificial implants (hips, knees, ankles) are used to restore articular joint function where it has been lost due to trauma, disease or genetic condition.  Demand is rising for this type of implant due to an ageing population and higher expectations of the quality of life. The most common type of artificial hip uses a metal (CoCr alloy) femoral head loaded and articulating against a polymer (UHMWPE) acetabular cup. As the polymer is a much softer material, wear will inevitably occur at the rubbing surface and this will eventually result in the failure and revision of the implant.  At present we understand little about the early stages of surface damage and how this is related to changes at the polymer molecular level.  The project will be to develop a method whereby early stage damage is identified through the development of a Raman spectroscopy method.
A small-scale test device will be used to reproduce the metal-polymer rubbing contact and an advanced Raman spectroscopy technique used to quantify damage. The project is experimental and full training will be given in these techniques.
Project tasks:
(a)	Review of existing research literature on UHMWPE wear mechanisms tribology
(b)	Development of a sliding wear test protocol
(c)	Use of Raman spectroscopy to identify incipient wear mechanisms
This project requires good experimental skills and  following the Tribology course is recommended. Before selecting the project please indicate your interest and talk to Dr. Masen (m.masen@imperial.ac.uk). 
",1,1,1,1,1,0
99,25-09-18 12:27,25-09-18 12:27,29,3D Imaging of Confectionery Snacks,"The Soft solids research group has performed X-ray micro tomography (XMT) on three different extruded confectionery products in an effort to link the mechanical response of these materials to their cellular microstructure. Such information is needed for assisting the design of new products. In this project, the image data obtained will be used to characterise the microstructures in terms of porosity and cell volumes. The image stacks will also be used to reconstruct 3D virtual geometries and generate tetrahedral meshes suitable for conducting finite element simulations.
Objectives:
i] Literature review on 3D image analysis
ii] Enhance the raw image data with ImageJ
iii] Segment the image stack with appropriate imaging software to obtain the 3D volumes
iv] Perform quantitative microstructural analysis on the virtual geometries
v] Generate solid 2D and 3D meshes to import into finite element software, Abaqus
",1,1,1,0,1,0
100,11-10-18 11:29,11-10-18 11:29,29,Student Platform for ME3 & ME4s,"This project will require the student to build the foundation for a student website or mobile application targeted for ME3 and ME4 students  to provide knowledge outside of what they are informed of through the College staff. The rationale behind this is to create something that is student based, as the experience that senior students who have just been through the process can be more informative than what you can find online or by speaking to lecturers/careers advice representatives etc. A requirement is that the platform must include a course selection page to assist students with the selection of modules.",1,1,1,0,1,0
101,21-09-18 9:06,21-09-18 9:06,30,Thermoacoustic instabilities in pre-burners of hybrid rocket engines,"Reaction Engines Ltd is currently developing the SABRE engine, an air-breathing rocket engine designed to power the SKYLON spaceplane up to Mach 5 and transition into rocket mode to reach low-earth orbit. The main novel component of the engine is the pre-cooler, in which the incoming hot air is cooled before the compression stages. The energy extracted from the air in this way is used by a close-circuit Helium loop to power the turbomachinery of the engine. However, during take-off and at low speeds an extra heat source is required to supply this energy: this is the role of the pre-burner, which provides this extra heat to the Helium loop through a heat exchanger. The objective of this project is to study the thermoacoustic stability of the pre-burner and heat exchanger configuration.
 
Thermoacoustic instabilities occur in combustion chambers of both gas turbines and rocket engines. They are caused by a positive feedback loop between the unsteady heat release of the combustion process and the natural resonant frequency of the combustion chamber. Typically, acoustic waves generated by the flame are reflected at the boundaries of the combustion chamber back to the flame zone, where they perturb the flame and generate further heat release fluctuations. These in turn induce further acoustic waves which can turn into an instability when positive feedback occurs. Two main factors determine if an acoustic mode is stable or unstable in a combustion chamber: firstly, the coupling of the acoustic waves and the unsteady heat release, and secondly the acoustic energy dissipated or lost through the combustion chamber boundaries.
 
Both gas turbine and rocket combustion chambers present a choked outlet, where the acoustic impedance can be obtained using simple mathematical models. The pre-burner of the SABRE engine ends instead with a heat exchanger, which imposes a different acoustic impedance. This in turn changes the thermoacoustic instability analysis of the combustion chamber in two main aspects: firstly, the acoustic modes and frequencies change due to the different outlet impedance, and secondly, the acoustic losses due to acoustic vortex shedding on the tubes becomes significant, leading to a loss in acoustic energy that tends to stabilize the mode. The understanding of this boundary condition is crucial to determining the stability map of the pre-burner.
 
This project aims to model the acoustic impedance of a bundle of heat exchanger tubes, and its effect on the stability of the pre-burner. The project will start by modelling the boundary condition induced by a bundle of heat exchanger tubes mathematically. The effect of such boundary on the stability of a simple pre-burner will be then analysed using OSCILOS, the low order modelling tool for thermoacoustic instabilities. Time permitting, the boundary models could be then tested using canonical CFD simulations in 2D or 3D configurations.

This project would be supervised by Dr Dong Yang and Professor Aimee Morgans, along with Dr Ignacio Duran who works at Reaction Engines near Oxford.",1,0,0,0,1,0
102,25-09-17 14:46,25-09-17 14:46,31,Stochastic Modelling of Engine Ignition,"A stochastic model is a tool that takes into account a certain degree of randomness for one or more variable to estimate probability distributions. Stochastic methods are a powerful tool to solve Partial Differential Equations (PDE's).
This project focus on is turbulent combustion, where small temperature fluctuations can produce large variation on species concentrations. This effect can be important in Internal Combustion (IC) engines, where engine in-homogeneities have a strong impact on a mixture ignition and therefore tail emissions. The aim of this project is to create a simple stochastic method to study auto-ignition in an IC engine.
",1,1,1,0,0,0
103,25-09-17 14:46,25-09-17 14:46,31,Stochastic Modelling of Engine Ignition,"A stochastic model is a tool that takes into account a certain degree of randomness for one or more variable to estimate probability distributions. Stochastic methods are a powerful tool to solve Partial Differential Equations (PDE's).
This project focus on is turbulent combustion, where small temperature fluctuations can produce large variation on species concentrations. This effect can be important in Internal Combustion (IC) engines, where engine in-homogeneities have a strong impact on a mixture ignition and therefore tail emissions. The aim of this project is to create a simple stochastic method to study auto-ignition in an IC engine.
",1,1,1,0,0,0
104,16-09-18 18:07,16-09-18 18:07,31,Turbulence Modelling with Artificial Neural Networks,"This project will explore the feasibility of using Artificial Neural Networks (ANN) to derive
sub-grid closure for turbulence modelling.  The project will involve using an existing turbulence database and  use Matlab to  
train ANNs that can reproduce (some) turbulent characteristics.
Suitable students should have a good knowledge of fluid mechanics, know the Matlab environment and 
have an interest in ANN or similar methodologies. ",1,1,1,0,1,0
105,16-09-18 18:07,16-09-18 18:07,31,Turbulence Modelling with Artificial Neural Networks,"This project will explore the feasibility of using Artificial Neural Networks (ANN) to derive
sub-grid closure for turbulence modelling.  The project will involve using an existing turbulence database and  use Matlab to  
train ANNs that can reproduce (some) turbulent characteristics.
Suitable students should have a good knowledge of fluid mechanics, know the Matlab environment and 
have an interest in ANN or similar methodologies. ",1,1,1,0,1,0
106,22-09-18 11:48,22-09-18 11:48,32,Remote sensing of strains in surgically implanted spinal rods,"Adolescent idiopathic scoliosis is a 3D deformity of the spine that affects approximately 2.5% of the population. In severe cases, surgical intervention is required to straighten the spine, and stop the deformity from progressing. This involves rigidly connecting vertebrae using metal rods. The average age of patients undergoing this surgery is approximately 11 years, and therefore, subsequent procedures are required to lengthen the rods as their spines grow. The timing of this surgery is currently based on the experience of the Surgeon, rather than data regarding the stresses and strains in the metal rods.

The aim of this projected is to develop a remote sensing technology to allow surgeons to monitor strains in the rods that have been inserted into the spine, such that better decisions can be made regarding the timing of surgeries.

This project will be jointly supervised by Richard Van Arkel, and Nicolas Newell. Please do get in touch before selecting this project (r.vanarkel@imperial.ac.uk, n.newell09@imperial.ac.uk).
",1,0,1,1,0,0
107,25-09-18 11:09,25-09-18 11:09,33,Simulation of system vibration in the presence of frictional damping,"Vibration is a potential problem in most mechanical systems.  In analysing system behaviour, it is normal to assume linear (i.e. viscous) damping, whereas in practice much of the damping may originate from friction at interfaces between components, and is highly non-linear.  The project will use numerical methods to predict behaviour of simple systems, starting with a 1 degree of freedom lumped mass.  Published data suggests that this will exhibit an interesting response under cyclic loading, whereby the mass is stationary for a number of different periods in each cycle.  Further analysis will extend the results to other types of loading (e.g. brake squeal) and more complex systems.",1,1,1,0,1,0
108,30-09-18 15:43,30-09-18 15:43,34,Investigating entropy profile changes in lithium-ion cells with cell degradation,"Lithium-ion cells have become one of the most important energy storage and delivery technologies for use in electric vehicles and other applications. However, one of the main drawbacks of the technology is their degradation with use. As battery systems have become more complex, understanding of the degradation processes inside a battery is crucial.
 
The entropy profile of the cell could be used to infer information on the individual electrodes of a cell and this project aims to understand how this profile changes with age. The study will involve degrading cells and observing how the entropy profile changes. These changes will then be qualitatively and quantitatively explained by scientific theory and a simple model.
 
The learning outcomes of this project are:
â€¢	Investigating different experimental techniques to obtain the entropy profile of  lithium ion cells
â€¢	Investigation into how ageing affect the entropy profile of the cell
â€¢	Explaining the observed changes in terms of degradation processes and quantifying these changes with a simple model
",1,0,1,1,0,0
109,25-09-18 21:53,25-09-18 21:53,35,Understanding the role temperature plays on the life of a battery pack,"With increasing electrification of transport, improved battery pack performance is key to enabling greater range in electric vehicles. In an electric powertrain, thousands of Lithium-ion cells are connected together in series and parallel to form a battery pack. Within these packs factors such as variable contact and busbar resistances, inhomogeneities in individual cell performance and thermal gradients will all affect both the lifetime and performance of the pack. In some cases, modelling has indicated that in some cases thermal gradients may lead to improved pack performance at the cost of accelerated degradation rates. The aim of this project will be to investigate the effects on lifetime and performance of applying controlled thermal gradients to a battery pack. The project will involve designing and building a bespoke experimental rig to apply thermal gradients to a battery pack, parameterising the resulting instrumented pack for modelling and carrying out lifetime tests on the pack.",1,1,1,1,0,0
110,25-09-18 21:53,25-09-18 21:53,35,Analysing the thermal response of Lithium-ion cells ,"Lithium-ion cells are the dominant energy storage method for electric vehicles (EVs) and hybrid electric vehicles (HEVs). The cellsâ€™ performances and lifetimes are highly dependent on operational temperatures. As a consequence, battery thermal management is a key challenge facing the automotive industry.

Detailed understanding of a cellâ€™s heat generation rates and heat dissipation channels is essential of thermal management system design. In experimental testing, cells are charged or discharged according to a predetermined procedure, and various parameters, including the thermal response, are monitored. It is evident that certain cell geometries are beneficial for the dissipation of heat energy to surroundings. However, a quantified relationship between cell geometry and heat dissipation capabilities has not yet been established. This is because of the complexity of a cellâ€™s thermal behaviour. Heat generation and heat dissipation rates are dependent on the cellâ€™s state of charge, internal temperature and cooling mechanism. 

The aim of this project is to enhance understanding of the thermal characteristics of a specific lithium-ion cell: geometrically similar to the cell used in Teslaâ€™s Model 3. To do this, the scope of the project will include:
â€¢	Experimental cell testing and data acquisition: this will allow for data analysis to predict the cellâ€™s instantaneous heat generation rate.
â€¢	Development of an experimental test procedure to which is capable of fully mapping the cellâ€™s thermal parameters
â€¢	A thermal performance comparison of the specific cell with other geometrically dissimilar lithium-ion cells
â€¢	Ideation of trends and relationships between cell geometry and thermal performance
Requirements:
â€¢	A willingness to learn about lithium-ion cells: the internal electrochemistry and their physical design
â€¢	A proficiency with experimental work
â€¢	An ability to conduct data analysis through Matlab
",1,1,1,1,0,0
111,24-09-18 17:30,24-09-18 17:30,36,"Experimental investigation of free surface profiles in liquid flow, with applications to flow metering.","This is an experimental fluid mechanics project. It will involve the following main elements:

   1. Design and build flow loop elements from transparent materials
   2. Capture videos of the flow
   3. Develop processing scripts (e.g. in Matlab or Python) to identify the free surface
   4. Analyse the free surface shape and compare results from multiple geometries to establish the relative merits of different geometries.

This project is in collaboration with Schlumberger, an oilfield technology company that produces flow meters. The results will be of interest to engineers developing next generation flow meters, and if the work is well executed it could lead to the publication of an article in a leading scientific journal.",1,1,1,1,0,0
112,30-08-18 14:12,30-08-18 14:12,36,Vortex rings to combat hostile drones,"Small drones are a new and growing threat to security in many scenarios, e.g. airports, embassies, public gatherings, and private residences. This project will assess the potential to disrupt the flight of a hostile drone with a vortex ring.

The following videos show what a vortex ring is and what effects it can have:
https://www.youtube.com/watch?v=IyAyd4WnvhU
https://www.youtube.com/watch?v=ayaiArVkpA4


A vortex ring can travel, invisibly, over significant distances toward a target. When it arrives, the vortex ring will disrupt the flow around the drone.

A research project is proposed to address the following questions:

(1) Vortex ring generation: how big, how far, how fast, how stable, how strong (in the wind), and how much input energy is required? Further, what is the best way in practice to generate the ring?
(2) Drone disruption: what effects do vortex rings have on drones?
(3) Strategy: what's the optimum approach? How many cannons? How many rings? Ground based or air based?  

This project requires an experimentalist to build a vortex generator and invent ways of measuring its performance such as flow visualisation and velocity/pressure measurements. The effects on a drone could also be tested, e.g. in the drone arena.

A second project could also be run in parallel, focussing on theoretical and numerical modeling, system design, and optimisation. 

This is a very novel project so it requires a lot of enthusiasm, self-motivation, build-fail-build again mentality, and a strong interest in fluid mechanics.

If this project is well executed it could produce a journal publication.",1,1,1,1,1,0
113,20-09-18 17:56,20-09-18 17:56,36,Numerical modelling of hydrocarbon reservoirs with application to pump startup,"This project is in collaboration with Schlumberger, a leading oilfield services company. Schlumberger has developed a model-based system for designing the start-up of oil wells that rely on electric submersible pumps (ESPs). This project is about the development of numerical models that can be tuned to field data and then used predictively for planning and control.
 
An oil well produced with an ESP often shuts down and is required to re-start. Every re-start is dangerous as the transients can cause damage to the reservoir (which is a valuable asset), and to the pump (which is very costly to replace). A mathematical model of the system to be used in designing a start-up must account for these transients, including in the reservoir.
 
Reservoirs are complex; data about these underground systems is typically very limited and therefore purely predictive modelling of the transients is challenging. However, by using field data from the producing reservoir, we can in principle select and tune an appropriate model to provide effective predictions.
 
This project is about the implementation, selection, and tuning of an appropriate mathematical model. These models are typically partial-differential equations (PDEs) with spatial and temporal variation; an approximate solution of these equations can be found numerically, for example using measured data to inform the boundary and initial conditions.
 
Measured data from oil wells during start-up will be provided for the project, along with a simple pre-existing reservoir model as a Matlab code. The example modelled system does not produce a close match with the measured data-set. In the course of this project the student will investigate improvements to the modelling system, in particular the range of semi-analytical reservoir models that are representative of most oilfields. The background information on the semi-analytical models will be provided and the student will be tasked with implementing them in Matlab in a way that allows tuning of the free parameters to determine a best-fit to the data, and to design reasonable start-up procedures for typical ESPs.
 
If sufficient progress is made in the first part of the project, there may be time to investigate methods to select the ""best"" model from the range or to test the approach with more example data-sets.
 
This project is supervised by Peter Johnson, Senior Teaching Fellow, who previously worked on this topic as a Research Scientist at Schlumberger. It is also supported by Michael Williams, a Reservoir Engineer at Schlumberger Cambridge Research, and David Eslinger, in New Product Development at Schlumberger Oilfield in the USA. ",1,1,1,0,1,0
114,20-09-18 17:56,20-09-18 17:56,36,Numerical modelling of hydrocarbon reservoirs with application to pump startup,"This project is in collaboration with Schlumberger, a leading oilfield services company. Schlumberger has developed a model-based system for designing the start-up of oil wells that rely on electric submersible pumps (ESPs). This project is about the development of numerical models that can be tuned to field data and then used predictively for planning and control.
 
An oil well produced with an ESP often shuts down and is required to re-start. Every re-start is dangerous as the transients can cause damage to the reservoir (which is a valuable asset), and to the pump (which is very costly to replace). A mathematical model of the system to be used in designing a start-up must account for these transients, including in the reservoir.
 
Reservoirs are complex; data about these underground systems is typically very limited and therefore purely predictive modelling of the transients is challenging. However, by using field data from the producing reservoir, we can in principle select and tune an appropriate model to provide effective predictions.
 
This project is about the implementation, selection, and tuning of an appropriate mathematical model. These models are typically partial-differential equations (PDEs) with spatial and temporal variation; an approximate solution of these equations can be found numerically, for example using measured data to inform the boundary and initial conditions.
 
Measured data from oil wells during start-up will be provided for the project, along with a simple pre-existing reservoir model as a Matlab code. The example modelled system does not produce a close match with the measured data-set. In the course of this project the student will investigate improvements to the modelling system, in particular the range of semi-analytical reservoir models that are representative of most oilfields. The background information on the semi-analytical models will be provided and the student will be tasked with implementing them in Matlab in a way that allows tuning of the free parameters to determine a best-fit to the data, and to design reasonable start-up procedures for typical ESPs.
 
If sufficient progress is made in the first part of the project, there may be time to investigate methods to select the ""best"" model from the range or to test the approach with more example data-sets.
 
This project is supervised by Peter Johnson, Senior Teaching Fellow, who previously worked on this topic as a Research Scientist at Schlumberger. It is also supported by Michael Williams, a Reservoir Engineer at Schlumberger Cambridge Research, and David Eslinger, in New Product Development at Schlumberger Oilfield in the USA. ",1,1,0,0,1,0
115,27-09-18 12:26,27-09-18 12:26,37,Optical Analysis of Collapsing Foam,"This project is sponsored by AB-InBev (the world's largest brewing company) and is part of an investigation to understand foam behaviour in beverages.

This project will use a  new test apparatus, which simulates the formation and decay of liquid foams while measuring acoustic and light emission to monitor these processes.  This  will be used identify critical behaviours and predict the stability in various foam structures with different fluid properties (based on beverage ingredients).   The resulting data can be interpreted statistically using stochastic calculus, similar to those used in financial mathematics.

Before selecting the project please speak to Tom Reddyhoff (t.reddyhoff@imperial.ac.uk) or Li Shen (l.shen14@imperial.ac.uk)",1,1,1,1,1,0
116,27-09-18 12:21,27-09-18 12:21,37,A New Type of Lubricant Additive,"Lubricant additives are chemicals that are blended with base oils to perform specific tasks.  Conventional friction modifier additives are molecules which form films on components to reduce friction when surfaces come into contact.  This type of additive should have no effect under full film conditions when the surfaces are separated by a continuous layer of oil.  However, a previous project at Imperial College discovered an additive that was able to reduce friction even when surfaces were fully separated.  The additive is believed to promote an elusive phenomenon, known as liquid slip, whereby the lubricant slides against component surfaces in the manner of a solid.

The aim of this project is to carry out a programme of experiments and analysis to 1) ascertain whether liquid slip is in fact the mechanism responsible for this friction reduction, 2) assess whether this additive can be incorporated into a commercial engine oil.  This will be achieved using a Mini Traction Machine (MTM) [2] to measure friction and an Elastohydrodynamic Lubrication (EHL) test rig [2] to measure film thickness.

[1] http://www.pcs-instruments.com/mtm/mtm.shtml#page=page-1 

[2] http://www.pcs-instruments.com/ehd/ehd.shtml 

",1,1,1,1,0,0
117,27-09-18 12:27,27-09-18 12:27,37,Acoustic Emission Monitoring of Lubricated Contacts,"This project is partially sponsored by Shell Global Solutions.  The aim is to a develop an acoustic emission sensing technique to monitor automotive rubbing contacts in order to assess lubrication performance.

It is important to be able to monitor friction and wear behaviour in automotive contacts, since these parameters determine engine efficiency and durability.  However, this is often not possible using standard measurement techniques due to the inaccessibility of sliding contacts in engines.  One means of addressing this challenge is to monitor the transient elastic waves that are emitted from a contacting interface as a result of friction-induced deformation and micro-fracture events.

In this project, an automotive piston-liner pairing will be simulated using existing friction test equipment, while acoustic waves generated in the contact will be monitored using piezoelectric sensors and a data acquisition system.  Contact parameters, such as surface roughness contact pressure, will be controlled and signal processing techniques applied to help correlate emission signals to the friction and wear mechanisms occurring.

It would be an advantage to have taken the Advanced Vibration Engineering course before starting this project.

Before selecting the project please indicate your interest and talk to Dr. Reddyhoff (t.reddyhoff@imperial.ac.uk) 
",1,1,0,1,1,0
118,27-09-18 12:14,27-09-18 12:14,37,Laser Surface Texturing to Improve Automotive Efficiency,"This project is sponsored by Volvo Trucks. 

Approximately 3% of the fuel energy of an IC engine is lost to piston/cylinder friction (this amounts to a cost of around 3.8 pence per litre of fuel).  Automotive manufacturers are currently exploring ways of reducing these losses, since increasingly stringent emission regulations require highly efficient vehicles.  A possible solution is to improve lubrication performance by applying laser surface texturing to the cylinder liner (i.e. create pockets on its surface) [1].  Unfortunately, there is considerable disagreement and confusion in the scientific community regarding the effectiveness of this approach.  However, recent tests at Imperial College, using custom-build equipment, have shown conclusively that piston friction can be reduced by up to 60%, provided the surface texture on the liner component has a specific geometry [2].  

The aim of this project is to perform experiments that will help understand the mechanisms by which surface texture can reduce friction.  To do this, components will be textured using laser etching and a range of test apparatus will be used to measure friction and film thickness.  This approach will differ from many of the tests reported in the literature, in that the lubrication conditions will be accurately controlled.  Specifically, the in-contact surface deformation and lubricant viscosity will be selected prior to testing.  The research will be carried out using a custom built friction test rig and commercial CETR UMT2 tribometer [3].  Addition a support will be provided by experts from Volvo.

 [1] Costa, H.L. and Hutchings, I. M., (2007), â€œHydrodynamic lubrication of textured steel surfaces under reciprocating sliding conditionsâ€, Tribology International, 40, p. 1227-1238.

[2] Vladescu, S., Olver, A. V., Pegg, I. G., Reddyhoff, T., (2014) â€œThe effects of surface texture in reciprocating contacts - an experimental studyâ€, Tribology International 82, 28-42

[3] http://www.cetr.com/eng/products/umt-2.html 
",1,1,1,1,0,0
119,03-10-18 11:22,03-10-18 11:22,38,Wildfire behaviour and optimum evacuation of the population in the wild-urban interface,"Computational modelling of forest fire spread, pedestrian and road based evacuation are all currently tools used to inform strategies implemented by fire services during forest fires. However, there are little resources that specifically support evacuation strategies of WUI (Wild-Urban Interface) sites. Evacuation of WUI sites mainly consists of pedestrian and vehicle based evacuation, and an appropriate modelling tool suite would be valuable to inform evacuation strategies to minimise loss of life. 
The aim of this project is to determine the key requirements of functionality and initial data required for the development of a WUI fire spread and evacuation modelling tool. This would be a tool that satisfies the current modelling gaps outlined in this area, with the aim of developing a model that can be tested against previous WUI site case studies.
",1,0,1,0,1,0
